"","x"
"1",1.20596549336906
"2",0.169883311507162
"3",2.0165845359456
"4",-0.225961199347471
"5",-0.463303560238125
"6",-2.18232588370347
"7",-0.0369671855946904
"8",-0.200540561556681
"9",2.67690898599856
"10",-1.1491089813418
"11",-1.16014419258266
"12",1.21856474895869
"13",1.07083847217415
"14",-0.726549360785065
"15",-0.696747531413704
"16",-0.303507014551404
"17",-1.06063445309908
"18",1.92126005691236
"19",0.79803397529834
"20",-1.30877001941071
"21",0.404603059326967
"22",-1.80253610345833
"23",2.24016847127287
"24",0.48329734318084
"25",-1.31915166232319
"26",-0.021030134356786
"27",-1.71213937804955
"28",1.32960362115241
"29",-0.83749090263622
"30",1.44229860063327
"31",0.81060856186464
"32",0.530266533639308
"33",-1.72466986426331
"34",0.0271385629170753
"35",0.916202678195583
"36",-0.903424068065895
"37",-1.02458640318829
"38",-0.0493245812147342
"39",2.97377137471437
"40",-1.54301321262609
"41",-0.293306303314223
"42",-0.224669618396067
"43",-1.13237356380408
"44",1.15547992703534
"45",-0.190773235631184
"46",1.40588349321906
"47",-2.60885495173824
"48",0.433621031020715
"49",3.23608936107658
"50",0.751489283203411
"51",-1.73758453077634
"52",-0.971839099870953
"53",0.191202376786728
"54",1.61269755147908
"55",0.313587829443594
"56",-0.347746839138245
"57",-1.14361771673488
"58",-0.5455845139637
"59",0.871740591813501
"60",-1.14794720859029
"61",1.22810914210051
"62",0.900948169575605
"63",-0.63261799907893
"64",-0.51934743457897
"65",0.533726235249715
"66",0.0992797065772105
"67",-2.35511639902186
"68",0.846245284491044
"69",-0.21780947630937
"70",0.964730164688302
"71",1.50089744949627
"72",-1.90552888854375
"73",0.660840607519563
"74",-0.812135776061631
"75",-0.635474115667097
"76",0.342421115612866
"77",0.556648018000785
"78",1.059581536873
"79",-1.44056031036389
"80",-1.55532031946374
"81",-0.938762608433929
"82",2.07896666364312
"83",-1.25114611447674
"84",0.928566997401698
"85",0.550858274438782
"86",-2.20261820887835
"87",0.510055199985476
"88",0.801058678122776
"89",-0.149144089575764
"90",-0.241711033622289
"91",-0.191334193062756
"92",1.10114244081521
"93",-0.519811567349787
"94",-0.498061457556679
"95",0.390511332953936
"96",-0.741123656543013
"97",1.74412900761327
"98",0.612265703463501
"99",-0.786033045313488
"100",1.43740084166201
"101",-1.84052841532312
"102",0.774421326969899
"103",2.04488927915873
"104",-1.5940656895662
"105",-2.58223746819458
"106",1.25644932439788
"107",1.97672857450859
"108",-0.262367282412455
"109",-0.407942467939546
"110",-0.170883368302082
"111",-2.2816523664669
"112",2.91785246319252
"113",-0.846154642300086
"114",-1.65883172048222
"115",1.02418308233578
"116",0.773608364167204
"117",-0.468946934298795
"118",0.74084697144829
"119",-0.461786658209314
"120",-1.3630183247725
"121",-0.153036621320084
"122",0.762556495218431
"123",0.27260523463739
"124",-0.185907456536035
"125",0.888831685183327
"126",0.817865553770434
"127",-0.00288901662359337
"128",0.604084340118665
"129",-0.614214968638755
"130",0.231477445376138
"131",-1.24430313853573
"132",0.481510789039585
"133",-1.76612080310527
"134",-0.085116182728241
"135",0.465007418268335
"136",-0.869389098413657
"137",-0.785801639467391
"138",1.83777924008332
"139",-0.381502278080726
"140",-0.00114005120316518
"141",-0.805686786509137
"142",1.0065180454472
"143",-0.830351784154845
"144",-0.1490731488698
"145",-1.79745468863324
"146",2.54599699637293
"147",0.409767525187512
"148",0.394815462706102
"149",-2.16290883869466
"150",0.256058295065136
"151",-0.320386727418619
"152",0.581092359799018
"153",0.334847251431519
"154",0.136282169403622
"155",1.72477288440015
"156",-0.284844933203949
"157",-1.16781729364513
"158",-1.18791312347519
"159",-0.0919390591159521
"160",-1.36188002490784
"161",1.84916188413243
"162",-0.457008249434333
"163",-0.837534312468719
"164",0.904453922730455
"165",2.38940158416654
"166",-2.16597720950241
"167",-0.629174579606789
"168",2.20583615946402
"169",-1.1975942541976
"170",-0.119384144390636
"171",-0.0124615371045753
"172",0.704493172471845
"173",-0.886081010521998
"174",0.536731913532762
"175",1.81319213893181
"176",-1.06599739746697
"177",1.07841554897492
"178",0.608137800282077
"179",-3.53094576141682
"180",-0.161197329204616
"181",1.08671545248734
"182",-0.241629949806846
"183",1.28659886261117
"184",-0.938851073440174
"185",-0.676238875496423
"186",0.552369831629463
"187",0.255059673134037
"188",1.40799704691102
"189",-1.0656484242381
"190",0.973840319082652
"191",0.550235931259219
"192",0.0130327420954928
"193",0.443631035336108
"194",-0.333638032279162
"195",-0.422674925622585
"196",0.822222992208223
"197",-1.44099699432666
"198",-0.60837878625118
"199",0.830403095816142
"200",0.297975144210058
"201",0.0381500361656793
"202",-0.378153770127379
"203",-0.20170631931199
"204",0.985908828682138
"205",0.267790381070189
"206",-1.05936058781458
"207",0.0808774131718372
"208",-1.53436646601862
"209",0.218842236076633
"210",1.16565239408568
"211",-1.31559554986285
"212",1.55799144310211
"213",0.652622612920088
"214",-0.355890406761655
"215",-1.56888945080013
"216",-0.181852802170281
"217",2.2980000482366
"218",0.150140779044496
"219",0.20386701496637
"220",0.473109810308569
"221",-0.374335286022108
"222",-1.78996682728564
"223",0.402114057861399
"224",-0.311216499341394
"225",0.0440046441798545
"226",0.3262874805819
"227",0.76472043120475
"228",1.19742227434393
"229",-0.135862406624994
"230",-2.82911869229094
"231",0.698096642061298
"232",0.804046911531493
"233",-0.0641962204486518
"234",1.1021961298253
"235",-0.306303716598228
"236",0.116849083753157
"237",0.0935126043610697
