"","x"
"1",0.166412283883979
"2",0.908398640764019
"3",-0.200424983315629
"4",0.7750475675655
"5",0.374886717207318
"6",0.665974108308305
"7",0.546828094829935
"8",1.24434631590803
"9",-0.0800945319149564
"10",-0.108837617077442
"11",0.10210568219667
"12",0.370026725276891
"13",-0.447793741289914
"14",1.20934959501772
"15",1.19165524089454
"16",0.419292052371858
"17",-0.690321919220786
"18",0.0931093708899747
"19",-1.10107107078663
"20",-2.7235776759084
"21",-3.18448923102247
"22",-2.72295875154945
"23",-1.59304438955682
"24",-0.678452036811044
"25",-0.901987331583066
"26",-1.90144542240342
"27",-2.47953681387294
"28",-2.74817177232442
"29",-0.634966831059526
"30",-2.37286733294497
"31",-2.36973150908997
"32",-0.349073541901254
"33",2.86129826224393
"34",3.61359988689714
"35",3.4520653714238
"36",1.84104478949396
"37",1.11263742224584
"38",0.922836849711905
"39",-1.18624436681495
"40",0.0974407674135113
"41",-0.931781393408387
"42",0.0574616611108179
"43",1.64746773270521
"44",0.919625597887309
"45",-0.246136808921062
"46",-1.59821543990958
"47",-2.21483805010384
"48",-2.12231729877229
"49",-3.3982068886327
"50",-2.5631216372804
"51",-2.79991820966313
"52",-4.09138473108622
"53",-3.45040428174944
"54",-3.73154219413102
"55",-3.36626084444767
"56",-2.33140893930961
"57",-0.0949563694320645
"58",0.118327738849817
"59",1.49305636147097
"60",3.70338615581796
"61",2.4794342855785
"62",1.46477647347908
"63",-1.34986755994928
"64",-1.2390953332144
"65",-0.0135105386702133
"66",-1.23095067220194
"67",-0.0384098516043413
"68",1.31376440732798
"69",1.69574683400299
"70",0.837732737120726
"71",0.705449111967273
"72",1.21289914266916
"73",-1.42201598130853
"74",0.127647545131664
"75",0.566132404000386
"76",0.658962409423633
"77",-0.357735896801182
"78",0.013215968005648
"79",2.38024162799009
"80",2.18269390807833
"81",2.14317647285728
"82",2.68391784284822
"83",1.62548453449621
"84",1.51428763635446
"85",2.08674583083169
"86",1.09035382881766
"87",0.808676624655483
"88",1.57392637637082
"89",1.90418085986315
"90",2.81792204795274
"91",1.8958823732182
"92",0.476040894351407
"93",0.138740866862919
"94",0.944948459610134
"95",0.0276263890861204
"96",1.7597135017896
"97",1.43494351132985
"98",-1.240456958602
"99",-0.820313331376
"100",-0.252536548064005
