"","x"
"1",-1.37237362451277
"2",0.741324220743418
"3",0.0392981861053643
"4",-0.949802213360392
"5",1.05029685730482
"6",-1.19274317815411
"7",-0.743764042368736
"8",1.1141168274819
"9",0.653527515283028
"10",-0.417611458945137
"11",-0.0966216924058863
"12",-1.43595562869179
"13",2.78277276613609
"14",-1.56587606710465
"15",0.757017299172767
"16",-0.752056278007205
"17",0.178929975348535
"18",0.553307780256572
"19",-0.421875664321243
"20",-1.11869365567173
"21",3.46192714485493
"22",-4.48012327292925
"23",5.26141769193404
"24",-6.73126540129203
"25",7.86635096152725
"26",-6.87703973101303
"27",4.31318471809995
"28",-2.59925592306274
"29",2.70396324992309
"30",-1.83944628130567
"31",0.966995181871044
"32",-0.709109668980225
"33",1.94991285911794
"34",-3.45134956091775
"35",3.59618067359964
"36",-3.45595506415837
"37",3.55167885502419
"38",-5.6801697656564
"39",7.83020752447214
"40",-8.76723554196777
"41",9.03145081214299
"42",-8.29435431016589
"43",7.97980011102117
"44",-8.24858604200111
"45",6.3777012467508
"46",-4.39543987121776
"47",4.11890678769004
"48",-3.66689609834709
"49",1.60797737861495
"50",-0.846496049750681
"51",1.58557234670796
"52",-1.3213666539267
"53",0.0480372176778883
"54",-0.168870083129613
"55",0.054944061374339
"56",0.141431105566988
"57",0.19575333720438
"58",1.41971250012514
"59",-2.66454264659893
"60",2.57390120139509
"61",-3.59955913429463
"62",3.38791546031266
"63",-1.89963457458241
"64",1.10465724959206
"65",-1.86978182251456
"66",3.08441500019029
"67",-2.57269548208379
"68",2.93111531197934
"69",-3.48117390003687
"70",1.88706164948852
"71",-0.049837760327897
"72",-2.36584074281977
"73",4.05238584922887
"74",-4.64399463023933
"75",4.0866458038489
"76",-3.66627882146189
"77",2.36724119424176
"78",-0.719345678953088
"79",-0.568738001146158
"80",1.43200177560131
"81",-0.746730708134803
"82",-0.508293583101026
"83",-0.331955139914047
"84",1.8277349976318
"85",-0.798758538148466
"86",-1.34669848306914
"87",3.62516294372944
"88",-4.95464777951163
"89",3.90598201961559
"90",-3.92689620626511
"91",4.17702077951555
"92",-3.65446718408397
"93",4.03689611561509
"94",-4.74945847370886
"95",4.10602380860426
"96",-4.63854949691381
"97",6.61578305762248
"98",-7.56875282003078
"99",8.28179206414864
"100",-8.47790860929646
