"","x"
"1",5.67191988555417
"2",5.83091529417473
"3",5.27368840558733
"4",4.62970035808069
"5",2.20741929641271
"6",2.26585047590258
"7",2.96913395752195
"8",2.17208478833002
"9",0.845153921818462
"10",-1.25457158548317
"11",-0.337433113295902
"12",-1.1039173323664
"13",0.653089889617866
"14",0.68831854478321
"15",0.671939578859745
"16",0.213719032124388
"17",-0.355309655148391
"18",-1.97271696026725
"19",-2.24778836136256
"20",-1.48518101365896
"21",-0.776016417794896
"22",-2.44088119515992
"23",-0.177079185501735
"24",-3.36341254095777
"25",-1.76615299277391
"26",-1.29366252406795
"27",-1.391426989594
"28",-1.62164457481199
"29",-3.13087285563799
"30",-0.696113649335117
"31",-3.0060373259503
"32",-0.512199892981604
"33",-1.48338064555589
"34",-0.072794367238091
"35",-1.38897786034385
"36",-0.851736427133674
"37",-1.0573139412897
"38",0.867364253389156
"39",-0.0284304075755402
"40",-0.702970376892308
"41",-1.17270698820274
"42",-0.446975499827564
"43",-1.23924319217605
"44",1.35062675773394
"45",0.315874330785627
"46",0.420298195580598
"47",0.336798256110035
"48",1.25431769222
"49",0.103603423114077
"50",-0.145177413611015
"51",1.56037267553237
"52",0.356459189047042
"53",2.38093999776882
"54",1.38792265108178
"55",3.00092901019467
"56",1.9200422809631
"57",1.46504369286331
"58",2.82343630985564
"59",0.597440195203058
"60",2.42313418475032
"61",2.49666229088674
"62",0.73621816237265
"63",1.24741389081875
"64",0.806934596456629
"65",1.39959458339536
"66",0.925913070913544
"67",0.719509606279778
"68",0.301338895009896
"69",2.05192409123552
"70",0.496057572460131
"71",0.829180661108359
"72",0.0842205273967837
"73",1.71763174433596
"74",0.106792996589547
"75",0.878862860872649
"76",-0.482578961018017
"77",-1.18703910831605
"78",-2.21266173368035
"79",-1.65568567183018
"80",-1.82741406324767
"81",-1.36026816738417
"82",-2.18178172284358
"83",-0.179097266972868
"84",-0.336536014998391
"85",-0.672290147718314
"86",-0.72704298584268
"87",-0.147521166924311
"88",0.715963297900451
"89",1.75145194844707
"90",1.49848227857932
"91",2.06894590569627
"92",1.01403731501103
"93",0.657388893392835
"94",1.54718544783867
"95",-0.515218639671018
"96",1.24800192788017
"97",1.08547925889378
"98",2.35679214521808
"99",1.2435157062721
"100",0.757400976045268
