"","x"
"1",-1.72157235906175
"2",-0.579066228358522
"3",1.71418798985652
"4",0.53233770038497
"5",-0.522445082910706
"6",-0.734385369201473
"7",-1.76386389996734
"8",-0.837548405793805
"9",-1.29777273825114
"10",-1.13724280325825
"11",-1.87970696901835
"12",-1.36785701075697
"13",-0.27675290345177
"14",0.537438485759531
"15",0.966986175506595
"16",0.95227658945667
"17",0.019235223592953
"18",1.27529699723094
"19",0.49961416635648
"20",1.8398237165943
"21",1.68496946598891
"22",1.12032424756691
"23",-0.756071993132174
"24",-2.1802554935829
"25",-0.900685459122583
"26",-0.360399212046694
"27",0.324594480449064
"28",-0.321191605007027
"29",-0.473809564657994
"30",-1.99714628211352
"31",-1.68924964963664
"32",-0.442895715612276
"33",0.116217145160336
"34",0.602709224392847
"35",0.451117908304827
"36",-0.195292607747229
"37",-0.855304715005797
"38",-1.0545831537823
"39",0.314418595136336
"40",1.51731543059472
"41",1.18264545967845
"42",-0.252603095049145
"43",-1.20538037616683
"44",-1.1054651479627
"45",0.599390951962425
"46",0.771932744103207
"47",1.54756452460979
"48",0.632454660092338
"49",-2.10501297056415
"50",-2.07007645036079
"51",-1.56902435272959
"52",-2.07254929347788
"53",-1.11367372603887
"54",0.177390712089465
"55",1.51359380207195
"56",2.09911870416671
"57",0.410681720861859
"58",0.00981843917186609
"59",0.296568918342548
"60",-0.946973698213186
"61",0.81255099915819
"62",-0.187542955483605
"63",-0.752377335426503
"64",-0.493839812383105
"65",0.288007866164921
"66",-0.31310234794723
"67",0.254187834252496
"68",1.41398340710358
"69",0.00124491413460315
"70",0.0115666959957406
"71",1.64066521660411
"72",0.927683640022607
"73",1.4743105131854
"74",-0.861026125428494
"75",-2.24750005085977
"76",-1.33807685068987
"77",-0.347371311733225
"78",-0.365447171197981
"79",-0.699453988578098
"80",0.132548771193592
"81",-0.689423583308996
"82",-1.14799655534136
"83",-0.368037317906951
"84",0.318253462508333
"85",0.679773457801762
"86",0.512005998579381
"87",0.516836474794972
"88",1.23756279498021
"89",-3.54729687756364
"90",-2.01752848232473
"91",0.109320673636751
"92",-1.15283620434526
"93",-1.04572867489271
"94",2.26078166102988
"95",1.28729089630516
"96",-2.17295791150788
"97",-0.904285719044498
"98",-0.107839613205288
"99",0.17604306478778
"100",0.102657931075558
