"","x"
"1",0.248200474756753
"2",-0.362171214408973
"3",1.16446108124094
"4",-0.96864826626903
"5",2.03310283742999
"6",-0.683458479825859
"7",1.56345416512535
"8",0.0475477181522337
"9",0.226229954856715
"10",-1.68701039808759
"11",-1.66433101356477
"12",2.77064039281327
"13",-1.31214413587521
"14",1.00895350965045
"15",1.53693472520263
"16",-3.41064232992856
"17",0.882549775626239
"18",0.940875297034344
"19",-0.810864738520736
"20",0.568710550478497
"21",-0.0468060026764254
"22",0.50035379442632
"23",-2.12224024786661
"24",1.65368591642549
"25",0.907937404152028
"26",0.0192728062926397
"27",-2.54041015674847
"28",1.55859295696506
"29",0.301541306996466
"30",-1.35434823632724
"31",1.4660905651562
"32",-1.10502446943737
"33",0.434704990909981
"34",-0.64318750098241
"35",-0.395090285397901
"36",-0.164400705526156
"37",0.813735727327931
"38",0.248088014690806
"39",-0.318617654239768
"40",-0.926965207166159
"41",1.33922924885787
"42",1.53612255933111
"43",-2.10922323015581
"44",-0.209195145612611
"45",-0.706011085687653
"46",1.07669571663499
"47",-0.41479008273906
"48",0.296349629108112
"49",-0.203919755882934
"50",1.54234530880277
"51",-0.225545494127401
"52",0.812450817451576
"53",-2.26781702143333
"54",0.791905576912514
"55",0.138294532170458
"56",0.638669675933951
"57",-1.98615030702367
"58",2.09297589348545
"59",-1.27753587794353
"60",1.11365123600911
"61",-1.18322288846013
"62",1.91610516346903
"63",0.62517079024929
"64",-3.77651683506767
"65",1.88480543404765
"66",1.02454097960293
"67",-0.889495410776071
"68",0.490776160931139
"69",-1.14274914381464
"70",0.725456316726625
"71",0.65691297475575
"72",0.361556494673307
"73",-1.15600990660722
"74",-0.562475605996795
"75",0.785375292619268
"76",-0.651905264444495
"77",0.558481732557834
"78",-0.617934570994122
"79",0.366638232600822
"80",-0.0322785947494339
"81",-0.233497522022428
"82",-1.39244545673718
"83",0.417495704555425
"84",0.456999137086113
"85",0.751968486426207
"86",-0.537327040745138
"87",1.33677170336018
"88",0.00892339053558677
"89",-0.942154050124294
"90",-0.817738847515845
"91",2.18358529257742
"92",-2.3402668138974
"93",0.358087538843739
"94",0.0743920479460123
"95",1.80060803912219
"96",-1.12043823346875
"97",0.547740320500701
"98",-0.333958953529502
"99",0.283186521115022
"100",-1.44771156956126
